n,m,Service_shape,"MSE, Service Rate","MSE, Arrival Rate","CovProb, Expected Score Estimate",Average CPU Time,theta_opt
10,10,0.8,4.363145916925915,7.679654442884688,0.1,4.993009638786315,[3.02624387 0.99271301]
50,50,0.8,0.0251714512814363,0.17162607895929113,0.0,5.217551493644714,[3.02624387 0.99271301]
100,100,0.8,0.02030097715976349,0.11169288914408931,0.0,5.5077307462692255,[3.02624387 0.99271301]
500,500,0.8,0.019168294263634252,0.006536306012394582,0.9999999999999999,6.718555569648743,[3.02624387 0.99271301]
0,0,0.0,0.0,0.0,0.0,0.0,0
