n,m,Service_shape,"MSE, Service Rate","MSE, Arrival Rate","CovProb, Expected Score Estimate",Average CPU Time,theta_opt
1000,1000,1.0,0.0004268800126257441,0.0026019292628434213,1.0000000000000007,25.752892689704893,[2.5 1. ]
1000,1000,0.8,0.00017123951533638915,0.002407934215817063,1.0000000000000007,25.845145838260656,[3.03756967 0.99862723]
0,0,0.0,0.0,0.0,0.0,0.0,[4.7618869 1.3994547]
0,0,0.0,0.0,0.0,0.0,0.0,[7.15375586 1.48721315]
0,0,0.0,0.0,0.0,0.0,0.0,[3.07449245 0.04948224]
