n,m,Service_shape,"MSE, Service Rate","MSE, Arrival Rate","CovProb, Expected Score Estimate",Average CPU Time,theta_opt
2,1000,0.8,10.290561842895151,10.950765604334002,0,25.524597163200383,[3.22393677 1.08359555]
0,0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0,0.0,0
