n,m,Service_shape,"MSE, Service Rate","MSE, Arrival Rate","CovProb, Expected Score Estimate",Average CPU Time,theta_opt
2,1000,0.8,8.91400987663558,9.924227301419656,0,7.71557833862305,[2.77831745 0.79381932]
0,0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0,0.0,0
