n,m,Service_shape,"MSE, Service Rate","MSE, Arrival Rate","CovProb, Expected Score Estimate",Average CPU Time,theta_opt
1000,1000,1.0,0.008272813648654639,0.008292066585979682,1.0000000000000007,3.948154759883882,[2.5 1. ]
0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,0.0,0.0,0.0,0.0,0.0,0
