n,m,Service_shape,"MSE, Service Rate","MSE, Arrival Rate","CovProb, Expected Score Estimate",Average CPU Time,theta_opt
1000,1000,0.2,45.37655765136151,0.015422509699853558,0,8.355343540906905,[2.5 1. ]
0,0,0.0,0.0,0.0,0,0.0,[9.26055329 1.00609957]
0,0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0,0.0,0
