n,m,Service_shape,"MSE, Service Rate","MSE, Arrival Rate","CovProb, Expected Score Estimate",Width,Height,Average CPU Time,theta_opt
1000,1000,1.0,0.029527629441541588,0.012212999485243462,1.0000000000000007,0.053151056647080745,2.613745209615078,7.923681566715239,[2.5 1. ]
1000,1000,0.8,0.08891371402273975,0.045728446863195486,0.0,0.04711740703515335,2.706516115984956,7.930010571479798,[3.23920717 1.11685294]
1000,1000,0.6,0.3568838932964054,0.1291959415737201,0.0,0.025340372056800273,1.2771674575497816,7.9972761082649235,[4.81271437 1.47508617]
1000,1000,0.4,0.020806065264228343,0.004151242774501392,0.0,0.013820958732331965,1.2526479645882636,8.09648714303971,[7.9079569  2.08582856]
1000,1000,0.2,0.015796472986019126,0.011266367734195409,0.0,0.003629624725096485,1.0400335703924697,8.158229577541352,[9.26040699 0.79099712]
