n,m,Service_shape,"MSE, Service Rate","MSE, Arrival Rate","CovProb, Expected Score Estimate",Width,Height,Average CPU Time,theta_opt
1000,5000,1.0,0.025524149116596055,0.011357467959732333,0.9900000000000007,0.04398902372497283,1.831275306469279,20.449950988292695,[2.5 1. ]
1000,5000,0.8,0.0018844769543610094,0.0006740484107975947,1.0000000000000007,0.0482353763330019,2.653052596980208,20.228989315032965,[2.89064373 0.88015563]
1000,5000,0.6,0.09280062784726986,0.04910358488089249,0.0,0.023780489031212992,1.2708444753307482,19.72604846000671,[4.7834437  1.47722309]
1000,5000,0.4,0.0139817294800179,0.009008231777689262,0.0,0.014107250899707671,1.2705310286977904,19.5653829240799,[7.98027597 2.05510379]
1000,5000,0.2,0.016982069712656093,0.0010492858716658101,0.0,0.0038077164124805927,1.0753293460900328,19.455065212249753,[9.22077762 0.80629162]
